ANO_ELEICAO,NM_UE,DS_CARGO,NM_CANDIDATO,SG_PARTIDO,NR_IDADE_DATA_POSSE,CD_GENERO,DS_GENERO,DS_COR_RACA,VR_DESPESA_MAX_CAMPANHA
2020,GLÓRIA DO GOITÁ,VEREADOR,GERLANE PEREIRA DA SILVA LIMA,SOLIDARIEDADE,28,4,FEMININO,PARDA,12307.75
2020,TIMBAÚBA,VEREADOR,TENILDO COUTINHO DE SOUZA,PSB,31,2,MASCULINO,PRETA,45785.3
2020,PETROLINA,VEREADOR,MAGDA OLIVEIRA MANGABEIRA FEITOZA,PC do B,48,4,FEMININO,PARDA,131218.52
2020,PARNAMIRIM,VICE-PREFEITO,RENNE JANIO RAMOS DE ALENCAR,PT,42,2,MASCULINO,BRANCA,-1
2020,TERRA NOVA,VEREADOR,JOSÉ EUDES DA SILVA,PSB,30,2,MASCULINO,PARDA,12307.75
2020,CABO DE SANTO AGOSTINHO,VEREADOR,ALCINEIDE DA COSTA ARAUJO,PODE,42,4,FEMININO,PARDA,109902.99
2020,CABO DE SANTO AGOSTINHO,VEREADOR,JOÃO FELIPE NETO,PODE,48,2,MASCULINO,PARDA,109902.99
2020,MIRANDIBA,VEREADOR,DAMIÃO GOMES DE SÁ,PSB,45,2,MASCULINO,BRANCA,12307.75
2020,SALOÁ,VEREADOR,MARINETE GOMES DE LIMA,REPUBLICANOS,52,4,FEMININO,BRANCA,12307.75
2020,CABO DE SANTO AGOSTINHO,VEREADOR,HILDERSON MODESTO DE OLIVEIRA,PDT,36,2,MASCULINO,PARDA,109902.99
2020,ITAPETIM,VEREADOR,MARIA GILVANIA GOMES DA SILVA,PT,31,4,FEMININO,PARDA,12307.75
2020,TIMBAÚBA,VEREADOR,KALIANDRA QUEIROZ DE AGUIAR ALVES,PSD,35,4,FEMININO,BRANCA,45785.3
2020,JABOATÃO DOS GUARARAPES,VEREADOR,MARCIA CHRISTIANE LISBOA PEREIRA,PTB,47,4,FEMININO,PRETA,138639.74
2020,SALGUEIRO,VEREADOR,MARIA DE FÁTIMA DE CARVALHO ALMEIDA,PSB,57,4,FEMININO,PARDA,30058.47
2020,JABOATÃO DOS GUARARAPES,VEREADOR,EDIVALDO BATISTA DA SILVA,DEM,49,2,MASCULINO,PRETA,138639.74
2020,RECIFE,VEREADOR,SANDRA MARIA DA MOTTA,REPUBLICANOS,50,4,FEMININO,PARDA,1011149.65
2020,SÃO LOURENÇO DA MATA,VEREADOR,DAVI DOMINGOS DE PAULA,PTC,51,2,MASCULINO,PARDA,18021.21
2020,LAGOA DO OURO,VEREADOR,RENATO FIGUEIREDO CALADO,PSL,43,2,MASCULINO,PARDA,24284.49
2020,VITÓRIA DE SANTO ANTÃO,VEREADOR,JAIRO VIEIRA MEDEIROS,PT,44,2,MASCULINO,PRETA,35930.43
2020,GRAVATÁ,VEREADOR,CÍCERO LOURENÇO DOS SANTOS,PTB,55,2,MASCULINO,BRANCA,134612.46
2020,BOM JARDIM,VEREADOR,JOSE GOMES BARBOSA IRMAO,PODE,54,2,MASCULINO,PARDA,40565.07
2020,RECIFE,VEREADOR,EDNA MARINHO DA SILVA CAVALCANTI,DEM,51,4,FEMININO,PRETA,1011149.65
2020,CARUARU,VEREADOR,LEONILDO JOÃO CLEMENTINO,PODE,46,2,MASCULINO,PARDA,149376.8
2020,SANTA FILOMENA,VEREADOR,JUSCIMAR DA SILVA SANTANA,PSB,33,2,MASCULINO,PARDA,12307.75
2020,GRAVATÁ,VEREADOR,JOSE URBANO DA SILVA,PSC,45,2,MASCULINO,BRANCA,134612.46
2020,SÃO CAITANO,VEREADOR,JOÃO BELARMINO CERQUEIRA CHAVES,PSB,48,2,MASCULINO,PARDA,41468.76
2020,JABOATÃO DOS GUARARAPES,VEREADOR,CLAUDIO BEZERRA DE LIMA,PRTB,55,2,MASCULINO,PARDA,138639.74
2020,SALGUEIRO,VEREADOR,JAIRO CRUZ E SILVA,PL,54,2,MASCULINO,BRANCA,30058.47
2020,PETROLINA,VEREADOR,MILTON ANTONIO BARBOSA LIMA,REPUBLICANOS,58,2,MASCULINO,BRANCA,131218.52
2020,LAGOA DE ITAENGA,VEREADOR,VERONICE MARIA DOS SANTOS DINIZ,PP,39,4,FEMININO,PARDA,12307.75
2020,PESQUEIRA,VEREADOR,EDSON GOMES DA SILVA,PT,42,2,MASCULINO,PARDA,23077.95
2020,IGUARACY,VICE-PREFEITO,PEDRO ALVES DE OLIVEIRA NETO,PSB,75,2,MASCULINO,BRANCA,-1
2020,ESCADA,VEREADOR,SUZANA MARIA LINS MENDES,PMB,54,4,FEMININO,BRANCA,12307.75
2020,LAGOA GRANDE,VEREADOR,ALVANIR GOMES DA SILVA,SOLIDARIEDADE,23,2,MASCULINO,BRANCA,12307.75
2020,CABO DE SANTO AGOSTINHO,VEREADOR,PATRICK DOMINGOS DA CRUZ,MDB,29,2,MASCULINO,PARDA,109902.99
2020,IGARASSU,VEREADOR,ELVIS PRESLEY RODRIGUES HENRIQUE DO NASCIMENTO,CIDADANIA,33,2,MASCULINO,PRETA,39466.41
2020,SERRA TALHADA,PREFEITO,MARIA SOCORRO CORDEIRO DE BRITO PEREIRA,AVANTE,56,4,FEMININO,PARDA,308049.23
2020,ALTINHO,VICE-PREFEITO,JOSÉ PETRÚCIO RODRIGUES,PSDB,74,2,MASCULINO,PARDA,-1
2020,RIO FORMOSO,VEREADOR,JESILDO LINDOSO DO NASCIMENTO JUNIOR,PSD,38,2,MASCULINO,PRETA,29826.25
2020,ILHA DE ITAMARACÁ,PREFEITO,EDSON PEDRO DA SILVA,SOLIDARIEDADE,59,2,MASCULINO,PARDA,123077.42
2020,IPUBI,VEREADOR,VENILDO FERNANDES FEITOSA,PSD,41,2,MASCULINO,PARDA,26289.23
2020,BEZERROS,VEREADOR,EVALDO SOARES DE OLIVEIRA,PSB,47,2,MASCULINO,BRANCA,21247.87
2020,MORENO,VEREADOR,PEDRO MESQUITA NETO,PTB,63,2,MASCULINO,PARDA,28106.48
2020,JATOBÁ,VEREADOR,JANICLEIDE ALVES BARBOSA,REPUBLICANOS,33,4,FEMININO,BRANCA,12307.75
2020,ITAPISSUMA,VEREADOR,ELIAS NASCIMENTO DOS SANTOS,PSD,51,2,MASCULINO,PRETA,19845.2
2020,IGARASSU,VEREADOR,JOSÉ JOSUÉ DE OLIVEIRA,MDB,45,2,MASCULINO,BRANCA,39466.41
2020,RECIFE,PREFEITO,CLAUDIA MACHADO RIBEIRO,PSTU,48,4,FEMININO,BRANCA,7527157.92
2020,ABREU E LIMA,VEREADOR,NADILZA MOTA DA SILVA,PV,44,4,FEMININO,PRETA,28533.15
2020,SÃO CAITANO,VEREADOR,MARCIONILO LUIZ TEODOZIO,PROS,42,2,MASCULINO,BRANCA,41468.76
2020,OLINDA,VEREADOR,EDILSON MARQUES DA SILVA,PTC,64,2,MASCULINO,BRANCA,105385.98
2020,LAJEDO,VEREADOR,CARLOS EDUARDO DA SILVA,PSD,39,2,MASCULINO,PARDA,19050.54
2020,OLINDA,VEREADOR,ANA CLAUDIA MATIAS SOARES,PROS,42,4,FEMININO,PARDA,105385.98
2020,GLÓRIA DO GOITÁ,VEREADOR,JOSÉ KAIO FELIPE NERY,PSD,45,2,MASCULINO,PARDA,12307.75
2020,PETROLINA,VEREADOR,JURACI DA SILVA BERNARDO,MDB,40,2,MASCULINO,PARDA,131218.52
2020,IPOJUCA,VEREADOR,JOSE WASHINGTON DO NASCIMENTO,PL,48,2,MASCULINO,PARDA,106601.98
2020,SALGUEIRO,VEREADOR,GILSON NASCIMENTO DE SÁ LEITÃO,PMN,50,2,MASCULINO,PARDA,30058.47
2020,QUIXABA,VEREADOR,NEUDIRAN RODRIGUES DE MEDEIROS,AVANTE,43,2,MASCULINO,BRANCA,12307.75
2020,SÃO JOAQUIM DO MONTE,VEREADOR,SEBASTIÃO ANTONIO DA SILVA FILHO,PSB,57,2,MASCULINO,BRANCA,12307.75
2020,TRACUNHAÉM,VEREADOR,CLARICE MARIA DA SILVA,MDB,49,4,FEMININO,PARDA,12307.75
2020,JABOATÃO DOS GUARARAPES,VEREADOR,RAFAEL ARAUJO DO NASCIMENTO,MDB,28,2,MASCULINO,PARDA,138639.74
2020,BREJINHO,VEREADOR,FRANCISCO DE SALES RODRIGUES DA COSTA,PSB,59,2,MASCULINO,PARDA,12307.75
2020,SANHARÓ,VEREADOR,VALTE DE SOUZA LEAO,PT,67,2,MASCULINO,PARDA,12307.75
2020,JABOATÃO DOS GUARARAPES,VEREADOR,SERGIO ALVES DE ARAUJO,DC,49,2,MASCULINO,PARDA,138639.74
2020,IGUARACY,VEREADOR,EDIVANILSON VERAS SILVA,AVANTE,50,2,MASCULINO,BRANCA,12307.75
2020,SURUBIM,VEREADOR,JOÃO SERAFIM SANTIAGO NETO,PSB,33,2,MASCULINO,BRANCA,19298.33
2020,CARPINA,VEREADOR,MARIA DO SOCORRO GOMES DA SILVA,PDT,60,4,FEMININO,BRANCA,49954.88
2020,GRAVATÁ,VEREADOR,DÍLIA FERREIRA DA SILVA FONSECA,PV,34,4,FEMININO,PRETA,134612.46
2020,GRAVATÁ,VEREADOR,MANUEL FRANCISCO DA SILVA NETO,PV,22,2,MASCULINO,BRANCA,134612.46
2020,SÃO LOURENÇO DA MATA,VEREADOR,JOSILDA LOPES PEREIRA,SOLIDARIEDADE,51,4,FEMININO,PARDA,18021.21
2020,BOM JARDIM,VEREADOR,JOSE ORLANDO DA SILVA SOUSA,PT,28,2,MASCULINO,PARDA,40565.07
2020,TORITAMA,VEREADOR,LUCIMARIO ANTONIO DA SILVA,PROS,41,2,MASCULINO,PARDA,12307.75
2020,MORENO,VEREADOR,JAILSON JOÃO DA SILVA,PMB,39,2,MASCULINO,PRETA,28106.48
2020,CASINHAS,VEREADOR,FLÁVIO MOURA DA SILVA,MDB,37,2,MASCULINO,PARDA,12307.75
2020,VITÓRIA DE SANTO ANTÃO,VEREADOR,ADSON DA SILVA ALCANTARA,PTB,37,2,MASCULINO,PARDA,35930.43
2020,VITÓRIA DE SANTO ANTÃO,VEREADOR,EDMILSON ZACARIAS DA SILVA,REPUBLICANOS,59,2,MASCULINO,PARDA,35930.43
2020,RIO FORMOSO,VEREADOR,JOSEBIAS DA SILVA RODRIGUES,PC do B,32,2,MASCULINO,PRETA,29826.25
2020,CATENDE,VEREADOR,MIRILENE MONTEIRO DA SILVA,AVANTE,35,4,FEMININO,PARDA,24617.75
2020,CAPOEIRAS,VICE-PREFEITO,SEVERINO VIEIRA DOS SANTOS,PATRIOTA,68,2,MASCULINO,PARDA,-1
2020,ILHA DE ITAMARACÁ,VEREADOR,MARILENE LUZINETE DA SILVA,PSD,50,4,FEMININO,PRETA,29696.26
2020,GARANHUNS,VEREADOR,DANILO GUEDES RODRIGUES DOS SANTOS,PSD,31,2,MASCULINO,BRANCA,25872.46
2020,JAQUEIRA,VEREADOR,JOSE OLIMPIO NUNES DA SILVA,PSB,36,2,MASCULINO,PARDA,12307.75
2020,BONITO,VEREADOR,ALMIR PAULO DA SILVA,PC do B,37,2,MASCULINO,BRANCA,27363.24
2020,GARANHUNS,VEREADOR,JOSÉ ARY SOUTO LEAL JUNIOR,PTB,55,2,MASCULINO,BRANCA,25872.46
2020,CABROBÓ,VEREADOR,JOSÉ IVO PEREIRA DE BRITO,PSB,52,2,MASCULINO,INDÍGENA,19969.47
2020,BELÉM DE MARIA,VEREADOR,EDUARDA MARIA DA SILVA,PC do B,22,4,FEMININO,PRETA,12307.75
2020,ARAÇOIABA,VEREADOR,GERSON VIEIRA FILHO,PSL,55,2,MASCULINO,PARDA,12307.75
2020,ARARIPINA,VEREADOR,EVANI ANTONIA COELHO JACO,MDB,35,4,FEMININO,BRANCA,40319.73
2020,PAULISTA,VEREADOR,FABIANO RICARDO DE SOUZA PAZ,PSB,39,2,MASCULINO,BRANCA,55870.31
2020,OURICURI,VEREADOR,FRANCISCO ROMERO DOS SANTOS,MDB,51,2,MASCULINO,PARDA,26120.37
2020,ESCADA,VEREADOR,DISERLANIA ALVES DA SILVA FERNANDES,CIDADANIA,37,4,FEMININO,BRANCA,12307.75
2020,NAZARÉ DA MATA,VEREADOR,ANA CRISTINA PEREIRA BORBA,AVANTE,39,4,FEMININO,BRANCA,31280.35
2020,ESCADA,VEREADOR,ANA PAULA LIMA DO NASCIMENTO,CIDADANIA,21,4,FEMININO,PARDA,12307.75
2020,MORENO,VEREADOR,MARIA DE FATIMA DO NASCIMENTO,PDT,58,4,FEMININO,BRANCA,28106.48
2020,RIO FORMOSO,VEREADOR,JOSÉ AFANSO SIQUEIRA,PATRIOTA,63,2,MASCULINO,PRETA,29826.25
2020,ÁGUAS BELAS,VEREADOR,MANOEL BEZERRA DE SÁ,PC do B,74,2,MASCULINO,PARDA,48405.01
2020,LAGOA DE ITAENGA,VEREADOR,LUIS VICENTE DOS SANTOS FILHO,PT,32,2,MASCULINO,PARDA,12307.75
2020,IATI,VEREADOR,LUZIA FERREIRA DE CARVALHO,AVANTE,42,4,FEMININO,BRANCA,12307.75
2020,ARAÇOIABA,VEREADOR,GISELE ALVES DA SILVA,AVANTE,28,4,FEMININO,BRANCA,12307.75
2020,SALGUEIRO,VEREADOR,KLEYTON EMMANUEL FERNANDES CARICIO SANTOS,PSD,36,2,MASCULINO,PARDA,30058.47
2020,GOIANA,VEREADOR,ADEMIR JUSTINO DA SILVA,PRTB,43,2,MASCULINO,PARDA,60903.05
2020,SERRA TALHADA,VEREADOR,VANESSA GABRIELI CIPRIANO DE SOUZA,PSL,27,4,FEMININO,PARDA,34956.84
2020,CARPINA,VEREADOR,CICERO JOSE DA SILVA,CIDADANIA,34,2,MASCULINO,PARDA,49954.88
2020,LAGOA DE ITAENGA,VEREADOR,JOSE PAULINO DA SILVA FILHO,PODE,47,2,MASCULINO,PARDA,12307.75
2020,SANTA CRUZ DO CAPIBARIBE,VEREADOR,JOSÉ GERALDO VIRAES ARAGÃO,PDT,62,2,MASCULINO,BRANCA,43192.26
2020,JABOATÃO DOS GUARARAPES,VEREADOR,ADILSON DA SILVA LIMA,AVANTE,55,2,MASCULINO,PARDA,138639.74
2020,IGARASSU,VEREADOR,GERACI DE SANTANA BATISTA,PSB,54,4,FEMININO,PARDA,39466.41
2020,CAMUTANGA,VEREADOR,GIVANILDO ALVES DA SILVA,PL,36,2,MASCULINO,PARDA,12307.75
2020,LAGOA DO OURO,VEREADOR,ESPEDITO PAULINO DA SILVA,PSB,63,2,MASCULINO,PARDA,24284.49
2020,PESQUEIRA,VEREADOR,JOÃO PAULO DA SILVA,PATRIOTA,35,2,MASCULINO,PARDA,23077.95
2020,RECIFE,VEREADOR,EDILSON FRANCISCO DA SILVA,PC do B,52,2,MASCULINO,PRETA,1011149.65
2020,DORMENTES,VEREADOR,ZENILDA DE BRITO GALVÃO,MDB,42,4,FEMININO,PARDA,19000.53
2020,BODOCÓ,VEREADOR,DÁRIO ELÍSIO ARAGÃO DE BRITO,DEM,33,2,MASCULINO,PARDA,17484.14
2020,ITAMBÉ,VEREADOR,THIAGO ROZENDO DE SOUZA,MDB,34,2,MASCULINO,PARDA,18481.16
2020,RIBEIRÃO,VEREADOR,HUMBERTO LUIZ DA SILVA NETO,REPUBLICANOS,34,2,MASCULINO,PARDA,12307.75
2020,GRAVATÁ,VEREADOR,LUIS RUFINO DE LIMA,PT,51,2,MASCULINO,PARDA,134612.46
2020,OLINDA,VEREADOR,SÉRGIO GUSTAVO DOS SANTOS,PODE,48,2,MASCULINO,BRANCA,105385.98
2020,SÃO LOURENÇO DA MATA,VEREADOR,JOSE CARLOS DOS SANTOS,PRTB,54,2,MASCULINO,PARDA,18021.21
2020,MIRANDIBA,VEREADOR,JOSE HELIO NUNES DA CRUZ,PSD,40,2,MASCULINO,INDÍGENA,12307.75
2020,SAIRÉ,VEREADOR,MARCOS MANOEL DA SILVA,REPUBLICANOS,47,2,MASCULINO,BRANCA,20797.2
2020,CHÃ GRANDE,VEREADOR,PATRICIA ALVES LIMA DA SILVA VERISSIMO,PSL,37,4,FEMININO,PARDA,42666.39
2020,BELO JARDIM,VEREADOR,FABRICIO LIMA LINO,SOLIDARIEDADE,39,2,MASCULINO,BRANCA,30212.71
2020,ALTINHO,VEREADOR,JOSÉ AMARO DA SILVA FILHO,PSDB,33,2,MASCULINO,BRANCA,12307.75
2020,OLINDA,VEREADOR,ALLISON ALBERTO TENORIO MADRUGA,PSC,40,2,MASCULINO,PARDA,105385.98
2020,SURUBIM,VEREADOR,LUCIANO MEDEIROS FILHO,PSB,51,2,MASCULINO,BRANCA,19298.33
2020,CABO DE SANTO AGOSTINHO,VEREADOR,JORGE LUIZ SOUZA DE LIMA,PC do B,46,2,MASCULINO,PARDA,109902.99
2020,SÃO LOURENÇO DA MATA,VEREADOR,LUIZ GOMES DOS SANTOS,PC do B,46,2,MASCULINO,PRETA,18021.21
2020,PASSIRA,VEREADOR,JOÃO JOSÉ AVELINO DANTAS,PTB,43,2,MASCULINO,PARDA,12307.75
2020,ALAGOINHA,VEREADOR,JOÃO HUMBERTO GOMES DA SILVA,MDB,47,2,MASCULINO,BRANCA,12307.75
2020,ARCOVERDE,VEREADOR,ANA CÉLIA AVELINO VILAR,PP,47,4,FEMININO,PARDA,52266.32
2020,BELO JARDIM,VEREADOR,JONAS CHAGAS TORRES,PSB,44,2,MASCULINO,BRANCA,30212.71
2020,PALMARES,VEREADOR,ELIAS SILVA DE OLIVEIRA,PSDB,43,2,MASCULINO,PARDA,26666.5
2020,PETROLINA,VEREADOR,REGICLEIDE RODRIGUES COSTA,PSD,41,4,FEMININO,BRANCA,131218.52
2020,SÃO JOSÉ DA COROA GRANDE,VEREADOR,DÁRIO JOSÉ DO NASCIMENTO,PODE,45,2,MASCULINO,PRETA,12307.75
2020,RECIFE,VEREADOR,IVONALDO MARCOS DE LIMA,PSOL,44,2,MASCULINO,PARDA,1011149.65
2020,SIRINHAÉM,VEREADOR,VERIDIANO LIMA DE OLIVEIRA FILHO,PSC,36,2,MASCULINO,PARDA,15268
2020,MIRANDIBA,VEREADOR,MANOEL AFONSO HENRIQUE,PSC,55,2,MASCULINO,PRETA,12307.75
2020,CARUARU,VEREADOR,ANDRÉ RICARDO MACIEL SARÁCHAGA,PDT,46,2,MASCULINO,BRANCA,149376.8
2020,ESCADA,VEREADOR,AMARA PRISCILA RODRIGUES DO NASCIMENTO,CIDADANIA,34,4,FEMININO,PARDA,12307.75
2020,PAULISTA,VEREADOR,JOAO VICTOR DA SILVA FERREIRA,PMN,38,2,MASCULINO,PRETA,55870.31
2020,PAULISTA,VEREADOR,ERISTON LUIZ BRAZ DA SILVA,PMB,43,2,MASCULINO,PARDA,55870.31
2020,CAMARAGIBE,VEREADOR,EDVALDO JOSE FERREIRA JUNIOR,SOLIDARIEDADE,29,2,MASCULINO,PARDA,24175.84
2020,GRAVATÁ,VEREADOR,CICERO JOSÉ DE SENA,PSD,42,2,MASCULINO,PARDA,134612.46
2020,CABO DE SANTO AGOSTINHO,VEREADOR,ELIAS GOMES DA SILVA FILHO,PP,42,2,MASCULINO,BRANCA,109902.99
2020,ILHA DE ITAMARACÁ,VEREADOR,ARLETE BENTO DE OLIVEIRA,PTC,37,4,FEMININO,PARDA,29696.26
2020,CATENDE,VEREADOR,ALEX RODRIGO NEVES DA SILVA,PSC,26,2,MASCULINO,PARDA,24617.75
2020,JABOATÃO DOS GUARARAPES,VEREADOR,MARCONE LUIZ DA SILVA,PMN,50,2,MASCULINO,PARDA,138639.74
2020,OLINDA,VEREADOR,JEAN ROLIM DINIZ JUNIOR,REPUBLICANOS,23,2,MASCULINO,BRANCA,105385.98
2020,LAGOA DOS GATOS,VICE-PREFEITO,REINALDO SANTOS BARROS JÚNIOR,PTB,46,2,MASCULINO,PARDA,-1
2020,CABO DE SANTO AGOSTINHO,VEREADOR,ADSON JOSÉ DA SILVA MARQUES,PTB,42,2,MASCULINO,PARDA,109902.99
2020,SERRITA,VEREADOR,CARLOS PEDRO DA CRUZ,PSD,66,2,MASCULINO,PARDA,12307.75
2020,ÁGUA PRETA,VEREADOR,ADILEAN LIMA DA SILVA,MDB,54,4,FEMININO,PARDA,12307.75
2020,ÁGUA PRETA,VEREADOR,JOSE MARTINS DA SILVA NETO,MDB,38,2,MASCULINO,PARDA,12307.75
2020,RIACHO DAS ALMAS,VEREADOR,MARIA APARECIDA FONSECA DE MOURA,PSB,53,4,FEMININO,BRANCA,20620.67
2020,ITAMBÉ,VEREADOR,JOHNATHAN PIMENTEL DA COSTA DIAS,REPUBLICANOS,37,2,MASCULINO,BRANCA,18481.16
2020,DORMENTES,VEREADOR,MARIA DO SOCORRO NASCIMENTO RODRIGUES,MDB,42,4,FEMININO,BRANCA,19000.53
2020,PETROLÂNDIA,VICE-PREFEITO,FRANCISCO DE ASSIS CAVALCANTI,CIDADANIA,38,2,MASCULINO,BRANCA,-1
2020,PEDRA,VICE-PREFEITO,JOCIVAN NETO CAVALCANTI,AVANTE,50,2,MASCULINO,BRANCA,-1
2020,CARUARU,VEREADOR,PRUDENCIANO GOMES DE OLIVEIRA,PP,64,2,MASCULINO,PRETA,149376.8
2020,JOAQUIM NABUCO,VEREADOR,JOSÉ LUIZ DE SOUZA,SOLIDARIEDADE,46,2,MASCULINO,PARDA,12307.75
2020,SANTA MARIA DA BOA VISTA,VEREADOR,GERALDO GOMES DA SILVA,PP,42,2,MASCULINO,BRANCA,32836.11
2020,BEZERROS,VEREADOR,MARIA RISONETE SAMPAIO DA SILVA,PT,50,4,FEMININO,BRANCA,21247.87
2020,CEDRO,VEREADOR,JOSÉ GALVÃO NETO,AVANTE,37,2,MASCULINO,PARDA,27753.95
2020,ITAPISSUMA,VEREADOR,JANEIDE NEVES DA SILVA,MDB,32,4,FEMININO,PARDA,19845.2
2020,CEDRO,VEREADOR,CICERO LUIZ FIGUEREDO,MDB,41,2,MASCULINO,PARDA,27753.95
2020,BUENOS AIRES,VEREADOR,DAMIÃO DOMINGOS DOS SANTOS,PSD,60,2,MASCULINO,BRANCA,12307.75
2020,BONITO,VEREADOR,MARIA DAYSEANE CAVALCANTI ALVES MELO,AVANTE,29,4,FEMININO,BRANCA,27363.24
2020,MORENO,VEREADOR,JOSÉ LUIZ DA SILVA,PDT,52,2,MASCULINO,PRETA,28106.48
2020,IBIMIRIM,VEREADOR,GENIVAL BRAZ DE MACEDO FILHO,PODE,40,2,MASCULINO,BRANCA,12307.75
2020,LAJEDO,VEREADOR,EDILENE APARECIDA DE OLIVEIRA,PSD,54,4,FEMININO,BRANCA,19050.54
2020,LAJEDO,PREFEITO,ADELMO DUARTE RIBEIRO,PSD,70,2,MASCULINO,PRETA,123077.42
2020,CAMARAGIBE,VEREADOR,ANA MARIA DA SILVA,PDT,45,4,FEMININO,BRANCA,24175.84
2020,CABO DE SANTO AGOSTINHO,VEREADOR,GRINAURIA MARIA DA SILVA,PATRIOTA,42,4,FEMININO,PARDA,109902.99
2020,SANTA MARIA DO CAMBUCÁ,VEREADOR,LIDIANE MAYRA DE SOUZA,PC do B,34,4,FEMININO,BRANCA,12307.75
2020,GARANHUNS,VEREADOR,MARIA JULIANA DA SILVA BEZERRA,PROS,31,4,FEMININO,PARDA,25872.46
2020,BONITO,VEREADOR,MARCELO CIRÍACO DOS SANTOS,PODE,57,2,MASCULINO,BRANCA,27363.24
2020,RECIFE,VEREADOR,ALEXANDRE PEREIRA DA SILVA,PC do B,48,2,MASCULINO,PRETA,1011149.65
2020,JATAÚBA,VEREADOR,GILBERLÂNDIA DO NASCIMENTO,PSDB,36,4,FEMININO,BRANCA,12307.75
2020,GRAVATÁ,VEREADOR,TÁRCIO ROMÁRIO CORREIA DE JESUS,PTB,31,2,MASCULINO,PARDA,134612.46
2020,SIRINHAÉM,VEREADOR,ROBSON JOSE DA SILVA,PL,42,2,MASCULINO,BRANCA,15268
2020,JABOATÃO DOS GUARARAPES,VEREADOR,SÔNIA CRISTINA DE LIMA MATIAS,CIDADANIA,51,4,FEMININO,PARDA,138639.74
2020,MORENO,VICE-PREFEITO,AILTON FERNANDES CUNHA DA SILVA,CIDADANIA,38,2,MASCULINO,PARDA,-1
2020,PAULISTA,VEREADOR,HELITON MANOEL DA SILVA,DEM,36,2,MASCULINO,PARDA,55870.31
2020,SÃO BENEDITO DO SUL,VEREADOR,JOSE GENILDO DOS SANTOS,PSL,35,2,MASCULINO,BRANCA,12307.75
2020,ARCOVERDE,VEREADOR,RONE ARCOVERDE GALVÃO,PRTB,38,2,MASCULINO,PARDA,52266.32
2020,PETROLINA,VEREADOR,PAULO CORDEIRO ANTAS,DEM,65,2,MASCULINO,PARDA,131218.52
2020,SANTA MARIA DO CAMBUCÁ,PREFEITO,JOSE EDSON TRAJANO DE ARAUJO,REPUBLICANOS,37,2,MASCULINO,BRANCA,123077.42
2020,LAGOA GRANDE,VEREADOR,ANTONIO MANOEL DE PAZ GONÇALVES,SOLIDARIEDADE,53,2,MASCULINO,PARDA,12307.75
2020,SÃO VICENTE FÉRRER,VEREADOR,JOSÉ DAER DE ANDRADE LIMA FILHO,PV,69,2,MASCULINO,BRANCA,12307.75
2020,JOAQUIM NABUCO,VEREADOR,INALDO SERAFIM DA SILVA,PTB,34,2,MASCULINO,PRETA,12307.75
2020,TIMBAÚBA,VEREADOR,MARCOS ANTÔNIO FERREIRA,PSB,51,2,MASCULINO,BRANCA,45785.3
2020,PETROLINA,VEREADOR,MARINEZ ELVIDIA DA SILVA,PC do B,54,4,FEMININO,PARDA,131218.52
2020,TACAIMBÓ,VEREADOR,EVALDO JOSÉ SILVA DE LIMA,PT,32,2,MASCULINO,PRETA,12307.75
2020,MIRANDIBA,VEREADOR,EDILTON JOSE DA SILVA,PT,56,2,MASCULINO,PARDA,12307.75
2020,EXU,VEREADOR,RODOLFO ANTONIO GONZAGA DE OLIVEIRA,PT,41,2,MASCULINO,SEM INFORMAÇÃO,12307.75
2020,GRAVATÁ,VEREADOR,ANA CLAUDIA CAMARA DE BRITO BANDEIRA,PSB,52,4,FEMININO,BRANCA,134612.46
2020,MIRANDIBA,VICE-PREFEITO,ADRIANA MARIA DE JESUS DA SILVA DINIZ,PC do B,43,4,FEMININO,INDÍGENA,-1
2020,JABOATÃO DOS GUARARAPES,VEREADOR,JAQUELINE GUIMARÃES TIRONI,PTB,39,4,FEMININO,BRANCA,138639.74
2020,JATOBÁ,VEREADOR,SAMARA BEZERRA DE LIMA,PSL,28,4,FEMININO,BRANCA,12307.75
2020,GRAVATÁ,VEREADOR,MARIA DE FATIMA VIEIRA DA CUNHA,CIDADANIA,67,4,FEMININO,PARDA,134612.46
2020,SERRA TALHADA,VEREADOR,WELLINGTON DA COSTA BRITO,CIDADANIA,53,2,MASCULINO,PARDA,34956.84
2020,MACAPARANA,VEREADOR,JAQUELINE DE LIRA RODRIGUES,DEM,37,4,FEMININO,BRANCA,12307.75
2020,JUCATI,VEREADOR,PEDRO VILELA DE MORAES,PDT,46,2,MASCULINO,PARDA,12307.75
2020,RECIFE,VEREADOR,ALEXANDRE INACIO DA SILVA,PODE,47,2,MASCULINO,PARDA,1011149.65
2020,LAGOA DE ITAENGA,VEREADOR,JOSELIAS GOMES DA SILVA,REPUBLICANOS,55,2,MASCULINO,PRETA,12307.75
2020,ESCADA,VEREADOR,SAULO GABRIEL CARNEIRO DA SILVA,PSC,30,2,MASCULINO,PARDA,12307.75
2020,RECIFE,VEREADOR,ANA CRISTINA NASCIMENTO FREIRE,PSOL,33,4,FEMININO,PRETA,1011149.65
2020,JABOATÃO DOS GUARARAPES,VEREADOR,GEREDIANA MATIAS DA SILVA,MDB,49,4,FEMININO,PARDA,138639.74
